t_gd_1,e_gd_1,t_l-bfgs_1,e_l-bfgs_1,t_malbani_1,e_malbani_1,t_ours_1,e_ours_1,t_ours-64_1,e_ours-64_1,t_gd_2,e_gd_2,t_l-bfgs_2,e_l-bfgs_2,t_malbani_2,e_malbani_2,t_ours_2,e_ours_2,t_ours-64_2,e_ours-64_2,t_gd_3,e_gd_3,t_l-bfgs_3,e_l-bfgs_3,t_malbani_3,e_malbani_3,t_ours_3,e_ours_3,t_ours-64_3,e_ours-64_3,t_gd_4,e_gd_4,t_l-bfgs_4,e_l-bfgs_4,t_malbani_4,e_malbani_4,t_ours_4,e_ours_4,t_ours-64_4,e_ours-64_4,t_gd_5,e_gd_5,t_l-bfgs_5,e_l-bfgs_5,t_malbani_5,e_malbani_5,t_ours_5,e_ours_5,t_ours-64_5,e_ours-64_5
0.0007868160996087162,nan,0.005733476831477934,nan,0.28807779599446803,nan,0.000424260711979254,3.3242095e-06,0.005291101895937962,4.7529207e-07,0.0007869387268687466,nan,0.00757273132613461,nan,0.29261037442899707,nan,0.00041786392585241365,0.0024173334,0.0047170533243167615,8.0223003e-07,0.0008246150107089697,nan,0.007596023780060932,nan,0.291662057013517,nan,0.0004227224692835339,0.009987013,0.005354828631139494,2.3988234e-05,0.0007997846774357771,nan,0.007604246149005901,nan,0.28890114384038107,nan,0.000422255114402755,0.00910736,0.004973767287031348,3.164929e-05,0.0008370256381209142,nan,0.007583154788174268,nan,0.2890167162820165,nan,0.0004294013212534732,0.013217381,0.005635716085588293,0.00013120349
0.0007995316575813506,nan,0.006220413935869667,nan,0.31421223015058786,nan,0.00042028695803933907,6.517472e-07,0.005755478561456714,4.783246e-07,0.0008142666010119554,nan,0.008228847716901718,nan,0.31914094085472505,nan,0.0004215887302832146,0.002407776,0.0051198535785079,8.035056e-07,0.0008557130349799991,nan,0.00816966971299345,nan,0.31861139399864313,nan,0.0004173904512509969,0.009985896,0.005883146250021777,1.974944e-06,0.0008248203492922974,nan,0.0082236190767227,nan,0.3150557912886143,nan,0.0004240560931585995,0.008916978,0.005417550005451111,1.0058e-05,0.0008651076184552429,nan,0.008182340265817142,nan,0.31521977786906064,nan,0.00042423685823035027,0.012822433,0.0061351969001615155,2.4973095e-05
0.0008383822282942544,nan,0.006637106224329078,nan,0.34029440744780004,nan,0.0004273988152854145,4.8354366e-07,0.006226878265650678,4.811561e-07,0.0008452777273154684,nan,0.008813690712808497,nan,0.34583150984586347,nan,0.0004246744549933023,0.0023477846,0.005536791062913835,8.0464724e-07,0.0008749323496761333,nan,0.008822781032816107,nan,0.3452288961270824,nan,0.0004334259524309475,0.009965452,0.006322943492559715,1.10284e-06,0.0008512381071424378,nan,0.008907408303015733,nan,0.3412816682830453,nan,0.00042961550226235497,0.008729685,0.005797689727208177,1.516914e-06,0.0008930183455813676,nan,0.00882638146285899,nan,0.3414013204164803,nan,0.0004238103572778138,0.012418659,0.006594000551018065,4.9249934e-06
0.000847194265141817,nan,0.007075351599736937,nan,0.3665887432705079,nan,0.0004292738941398316,4.8045644e-07,0.00667023865572576,4.8209e-07,0.0008714113038399123,nan,0.009443646004323713,nan,0.3725264397216961,nan,0.00042751178185322457,0.0023133475,0.005948739982975114,8.0245155e-07,0.0009036839739918443,nan,0.009441455684302907,nan,0.3714809952902475,nan,0.00043113575928977556,0.0099486355,0.006765650937200657,1.0115705e-06,0.000882682520713258,nan,0.009549323965662293,nan,0.3678113020224763,nan,0.00043234707744392966,0.0085090855,0.006205086367138262,1.2457737e-06,0.0009353283373306373,nan,0.009455315304221586,nan,0.36754476009601994,nan,0.0004377244384626725,0.0122430045,0.007083801904393892,1.8651665e-06
0.0008817929853019971,nan,0.007558660941763913,nan,0.3924087325576693,nan,0.00042845458555634,4.814376e-07,0.007109145819808224,4.797791e-07,0.0008965018335729838,nan,0.010064586859662087,nan,0.3987750724190846,nan,0.00043796900400359717,0.0022983262,0.006327483509667218,8.0170355e-07,0.0009267456114258884,nan,0.010063042455751983,nan,0.39807053771801293,nan,0.00042406613713995154,0.009945876,0.00723766508994491,1.0149089e-06,0.0009057927442648049,nan,0.010172410752857103,nan,0.3935884402931801,nan,0.00043382730070568086,0.0083838,0.006610645777379562,1.2377596e-06,0.0009552774945706396,nan,0.010049110498345856,nan,0.3940094358487321,nan,0.000430105779153694,0.0121173635,0.0075356745814705,1.4385558e-06
0.0009009685154305771,nan,0.0080748809857427,nan,0.4185772008661713,nan,0.0004346491115367306,4.7912334e-07,0.007545388745909024,4.851674e-07,0.0009125490282895044,nan,0.010682266542821058,nan,0.42552198230155874,nan,0.0004362640165823645,0.002290768,0.0066370704444125295,8.050349e-07,0.0009729460385528261,nan,0.010692147558688053,nan,0.4245765328606857,nan,0.0004338582047161513,0.009908758,0.007732745679926926,9.987059e-07,0.000921861105415571,nan,0.010826956632746649,nan,0.4201334717550448,nan,0.0004285694184114358,0.00834398,0.007024031860221709,1.2269982e-06,0.0009728508592982377,nan,0.01069114501272062,nan,0.4200033444379057,nan,0.00043524881144652944,0.012080546,0.00799979128974623,1.3594943e-06
0.000920060549297237,nan,0.008518163517250547,nan,0.44468673282036825,nan,0.0004338756385758253,4.81384e-07,0.008021496988533596,4.780465e-07,0.0009343202924854786,nan,0.011327445309975051,nan,0.45188444001334055,nan,0.00043962440531634326,0.0022849566,0.007099807618984154,8.00659e-07,0.0009944483743914005,nan,0.01132403330478285,nan,0.45098571627334294,nan,0.000434576051293074,0.009920336,0.008163243062860733,9.995542e-07,0.0009398960874282887,nan,0.011434439064635496,nan,0.44618684612214565,nan,0.0004331360197226916,0.00825859,0.0073984027487624966,1.226468e-06,0.0010212935191313071,nan,0.011408236668711264,nan,0.446116943827032,nan,0.0004359897554386407,0.012036221,0.008445691968580442,1.326604e-06
0.0009400613408735288,nan,0.00901955451716536,nan,0.4708527301637722,nan,0.00043822982872370635,4.8028465e-07,0.008407911655459819,4.758909e-07,0.0009634950465988367,nan,0.011988814368877294,nan,0.47828413873711334,nan,0.00043780213175341487,0.002283163,0.007457579888536461,8.0231536e-07,0.0010244045146973802,nan,0.011931965492798815,nan,0.4774363017308393,nan,0.0004346143241439547,0.0098801525,0.008605526038445532,1.0017877e-06,0.000965110841007637,nan,0.012131393465679138,nan,0.47214906840651694,nan,0.00043731671899357544,0.008212252,0.007830500275428805,1.2310713e-06,0.0010235935638525657,nan,0.011957200482886817,nan,0.47232380642422606,nan,0.0004440124622446352,0.011989668,0.00894972692227124,1.3156557e-06
0.0009674526722935427,nan,0.009412325138525506,nan,0.496896136302634,nan,0.000442590846729997,4.809142e-07,0.008889634404165138,4.809731e-07,0.0009905569821463099,nan,0.012588436485634054,nan,0.5049005563903067,nan,0.0004313707020067211,0.0022816486,0.007850194558268412,8.043044e-07,0.0010530112445786863,nan,0.012588502928681139,nan,0.5039995641314557,nan,0.00043531394257609335,0.009903219,0.009063022802916489,9.991049e-07,0.001003484243443901,nan,0.012735004191386647,nan,0.4985411300357165,nan,0.0004383414711171229,0.008121641,0.008207233760040252,1.2354374e-06,0.0010662347262758497,nan,0.012604306627264512,nan,0.4985537999808522,nan,0.000444470522276658,0.011920645,0.00937694326109652,1.3057875e-06
0.0009943831609894654,nan,0.009898334186956553,nan,0.5229755548560726,nan,0.00043097313940857666,4.7910396e-07,0.009315355881449898,4.7872055e-07,0.0010125896230206957,nan,0.013245106184455966,nan,0.5314324234246409,nan,0.0004305087131381567,0.002280246,0.008242336334161727,8.004258e-07,0.0010604514737081315,nan,0.01321674937415602,nan,0.5303450635900455,nan,0.0004449721959951733,0.009873315,0.009485706105894807,1.0032974e-06,0.0010212026965704614,nan,0.013404704702718716,nan,0.5243619750087548,nan,0.00044660394116570907,0.008056572,0.00864104167125853,1.2278039e-06,0.0010878177721252932,nan,0.013178375721410184,nan,0.5249366128451324,nan,0.000449152439583226,0.011810952,0.009874027202604338,1.3092374e-06
0.0010266647468753427,nan,0.010309703267079645,nan,0.5491779911431617,nan,0.000438692632580309,4.818055e-07,0.009795958109898492,4.769855e-07,0.0010318921004322224,nan,0.013849917299978967,nan,0.5578913311474025,nan,0.00045347189011850527,0.002278923,0.008646658308404897,8.0177836e-07,0.0011064216735706266,nan,0.013843612934495987,nan,0.5568545309859994,nan,0.0004492035107021885,0.009888898,0.009958970049961602,9.94233e-07,0.001043741476555754,nan,0.014027105058609907,nan,0.550531292400722,nan,0.00044578391355129754,0.008077799,0.009024906244261988,1.228009e-06,0.0011231669078614298,nan,0.013844606854254381,nan,0.5511919974316177,nan,0.0004555803306866437,0.011621425,0.010310615183053803,1.3016877e-06
0.001036416011297011,nan,0.010769029415345618,nan,0.5753708815567994,nan,0.000435614058997349,4.796578e-07,0.010213420940064161,4.7572806e-07,0.0010522398045785459,nan,0.01445138644576738,nan,0.5845298977136346,nan,0.0004457753850147128,0.002277752,0.009016871602839923,8.053204e-07,0.0011330357529888196,nan,0.014430512460114966,nan,0.5833523189815294,nan,0.00045052457813705716,0.00987214,0.01039652025576548,9.994384e-07,0.001068500262967843,nan,0.014623126045501393,nan,0.5767861954269132,nan,0.00044981310699534203,0.008041741,0.009430896961296509,1.2331615e-06,0.0011096047067382772,nan,0.014482345633940505,nan,0.5772307470241296,nan,0.00046632512713715965,0.01133796,0.01079099863551424,1.3123002e-06
0.0010576592208484986,nan,0.011299636894504406,nan,0.6014364599915487,nan,0.00044441964841514296,4.8101947e-07,0.010668024797258632,4.763203e-07,0.0010802091275774208,nan,0.015093194648590205,nan,0.6111547071154096,nan,0.00044519231957383453,0.002276548,0.009371787244287718,8.0027246e-07,0.0011583902332931756,nan,0.015085755993079927,nan,0.6098398606825087,nan,0.00045738037712206796,0.009878924,0.010849345368499469,9.967056e-07,0.0010888280409853907,nan,0.015267151268531702,nan,0.6032690728648699,nan,0.00045839499442705084,0.008038925,0.009815037710026705,1.2380964e-06,0.001171200279129802,nan,0.015064639739991564,nan,0.6037353919985305,nan,0.00047246380582717913,0.01126959,0.011237967711640522,1.3022318e-06
0.0010783353512940396,nan,0.011716525778673324,nan,0.627455516718328,nan,0.00044991618674248456,4.8012066e-07,0.011111585339863918,4.7635703e-07,0.0010908147565787658,nan,0.015746874764195777,nan,0.6373520304083026,nan,0.0004536405948290069,0.002275449,0.009776517225628984,8.0394943e-07,0.0011884621586983227,nan,0.015769725952497017,nan,0.6364066821656057,nan,0.0004659718665726749,0.009870356,0.011285844249983452,1.0014435e-06,0.0011004670632870069,nan,0.015892218049682143,nan,0.6291411873951022,nan,0.00046888833586126565,0.0080374675,0.010227797221492179,1.2334419e-06,0.0011590529591443816,nan,0.01571473818305614,nan,0.6296772767257478,nan,0.00046568721885393774,0.011112959,0.011740989594587258,1.3089383e-06
0.001101414968575617,nan,0.0121666259884036,nan,0.6535841831438509,nan,0.0004511810608840149,4.8073144e-07,0.011492899132759443,4.762106e-07,0.001116846516595355,nan,0.01635088873877456,nan,0.6640012887406296,nan,0.000458410332461686,0.0022743565,0.010133669092818829,8.0291545e-07,0.001094218565117834,nan,0.01634166646416166,nan,0.6625942414393649,nan,0.00047271382640714626,0.009872399,0.011628487981423468,9.978515e-07,0.0011363460298660876,nan,0.01657967334729619,nan,0.655250924273527,nan,0.0004782395268557593,0.008037203,0.010599450894431876,1.2264334e-06,0.0012002511977085046,nan,0.016360777598373327,nan,0.6559119384037331,nan,0.00048005547900018946,0.010992792,0.0121379026010566,1.3005637e-06
0.0011399034945892967,nan,0.01265705747413449,nan,0.6796978819849235,nan,0.0004637155712449125,4.7967023e-07,0.011978717602822663,4.7577063e-07,0.001138230802574461,nan,0.016997537118815152,nan,0.6904675191368109,nan,0.0004641107582886304,0.002273329,0.010537795224227011,8.032781e-07,0.0011403275078461905,nan,0.0169733075057489,nan,0.6877226717271177,nan,0.00047545344543842863,0.009867977,0.012077578084011163,9.944946e-07,0.0011314607559969382,nan,0.017159881314063177,nan,0.6814634258626029,nan,0.00046945570673727035,0.008037188,0.011038320829725957,1.2263474e-06,0.001227150085265748,nan,0.016958710208501933,nan,0.6821508500059801,nan,0.000505857408562276,0.01092368,0.012643973378331534,1.3099449e-06
0.001146667983266525,nan,0.013120785254286602,nan,0.7058393243101558,nan,0.0004633239202833335,4.818564e-07,0.01238718869996124,4.769167e-07,0.0011529472490074113,nan,0.017630668157279226,nan,0.7171174638705062,nan,0.000474442761690755,0.002272288,0.010888987422721194,8.014227e-07,0.0012125262853057521,nan,0.017600774999840984,nan,0.7136548619517791,nan,0.0004739140314050019,0.009867586,0.012523136716834934,1.0017037e-06,0.0011738649602547023,nan,0.017668726729960844,nan,0.7077810368666958,nan,0.00047623330539291994,0.008037193,0.011428026262770539,1.2337372e-06,0.001064686475421435,nan,0.01760521850848038,nan,0.7081987342763958,nan,0.0005311975814235796,0.010921149,0.013071598604521048,1.3008621e-06
0.0011774150069936045,nan,0.013526933748840486,nan,0.731759565865754,nan,0.0004696520629804581,4.789683e-07,0.012896154378540815,4.756079e-07,0.0011829632274207792,nan,0.018272491897223516,nan,0.7435707351126309,nan,0.00047971428272181325,0.0022712538,0.011306952475736449,8.0500183e-07,0.0010475319864427935,nan,0.018253388654307597,nan,0.7377441462595016,nan,0.00047527740543176024,0.009864659,0.012981289448549174,1.0019069e-06,0.0011996076258531372,nan,0.018300378192881387,nan,0.7337839591449925,nan,0.0005004995059986998,0.008037189,0.011844535781336683,1.2312095e-06,0.0010622352045694633,nan,0.018225853655853174,nan,0.7345455191098154,nan,0.0005511688087301861,0.010908808,0.01358335108413095,1.3042427e-06
0.0011958283205416851,nan,0.013999118775495195,nan,0.7580391454477129,nan,0.0004764936721018915,4.814359e-07,0.013326722578245348,4.763212e-07,0.0012246835509015781,nan,0.01887413117868294,nan,0.770160517721836,nan,0.00047323093268953796,0.0022703107,0.011685050778490092,8.008662e-07,0.001070903103582428,nan,0.018664828192974842,nan,0.7625062086819006,nan,0.0005027440518772762,0.009863527,0.013419645907290811,1.0010996e-06,0.00120556018345191,nan,0.018920557528534637,nan,0.7598433420062065,nan,0.000518103733143237,0.008037192,0.012207634569744446,1.2294906e-06,0.001107064820027777,nan,0.018851418663148902,nan,0.7607529498470414,nan,0.0005791094064313386,0.010904703,0.013989724294182711,1.3055927e-06
0.0012133926243986933,nan,0.014438544802999656,nan,0.784090831326986,nan,0.00048107416445522435,4.8012134e-07,0.013787816569841068,4.763567e-07,0.0012293127061233724,nan,0.01953096041522388,nan,0.7966713857437883,nan,0.00047311522943034237,0.0022693255,0.01203792431574714,8.018867e-07,0.001075438795295278,nan,0.019319956748679812,nan,0.7886798618627446,nan,0.0005184168244346177,0.009861262,0.013872313479826386,1.0087709e-06,0.0012183672962876569,nan,0.01953103874444163,nan,0.7861586348985189,nan,0.0005355771031796134,0.008037191,0.012619587738632356,1.2295624e-06,0.001114394052453073,nan,0.019450517101712257,nan,0.7869626552897638,nan,0.0006005262970325669,0.010886734,0.014487075101185059,1.3047587e-06
0.0012395012051565572,nan,0.014928338152988415,nan,0.8102281110061865,nan,0.0004765266721203391,4.807694e-07,0.01414844472992367,4.763541e-07,0.0012491819460078008,nan,0.02017666009986507,nan,0.8222836878183963,nan,0.0004959944732919601,0.0022682515,0.012333477777262616,8.039717e-07,0.0011113273671528856,nan,0.01998518770843345,nan,0.8148850085812488,nan,0.000537734148292137,0.009859694,0.014319573830247723,1.0062367e-06,0.001246699867969645,nan,0.020181933399622463,nan,0.8120785370036694,nan,0.0005576903579723356,0.008037194,0.013026176398686532,1.2344844e-06,0.001141823123724732,nan,0.020177052658982574,nan,0.8133020878636411,nan,0.0006142839197169191,0.010868887,0.01494330952875316,1.3013001e-06
0.0012654903372915996,nan,0.015384030898234674,nan,0.8362977936963684,nan,0.00048131127517470827,4.794855e-07,0.014638348148603524,4.7559433e-07,0.0012644816043986273,nan,0.02073798178794927,nan,0.8470456043225048,nan,0.0005168461572778012,0.002267355,0.01270127876861287,8.011678e-07,0.001130406023269253,nan,0.020513080486229487,nan,0.8414110415448833,nan,0.0005527548244655398,0.009857987,0.014749697475594336,1.0076548e-06,0.0012838618951916162,nan,0.020819849371244866,nan,0.8386025624349713,nan,0.0005903629152869274,0.008037188,0.013436367388681642,1.2296555e-06,0.0011555121295553233,nan,0.020824176711695536,nan,0.8394485308256533,nan,0.0006270040832792543,0.010824847,0.015447514522820711,1.3104584e-06
0.001275648426580509,nan,0.01587049673411197,nan,0.8624633826880849,nan,0.0005002831442980095,4.8171745e-07,0.015075555303233809,4.7691196e-07,0.001282917553741884,nan,0.021359401487279685,nan,0.8727936113053667,nan,0.0005341897492928963,0.0022663318,0.013099088004091755,8.021864e-07,0.0011563858281421874,nan,0.021189633356074673,nan,0.8672926497113492,nan,0.0005823794115900194,0.009856269,0.015192604838770682,1.0082395e-06,0.0012975676181958987,nan,0.02145719621663115,nan,0.8648623608418607,nan,0.0005943219442685533,0.008037191,0.013821660005820118,1.231862e-06,0.0011873596864586163,nan,0.021368471800815313,nan,0.8655790522794372,nan,0.000645524284270193,0.010737105,0.01580109793859135,1.3064796e-06
0.0012986760437322248,nan,0.01631945077745643,nan,0.8883264664660341,nan,0.0005229718264391912,4.7965756e-07,0.015531576649684992,4.7580014e-07,0.0013236783985713762,nan,0.022046938969288023,nan,0.8986659211306167,nan,0.0005538492202925096,0.002265284,0.013448689335824124,8.056134e-07,0.0011652201539005286,nan,0.02179290678385379,nan,0.8935820325942976,nan,0.0005930000548749896,0.009854624,0.015624221632689504,1.0063469e-06,0.001334823452568214,nan,0.02209466880054346,nan,0.8910289382828134,nan,0.0006251276938377747,0.008037184,0.01427240802740146,1.2237848e-06,0.0012059429135905311,nan,0.021993763997618643,nan,0.8921735235489905,nan,0.0006689246641305675,0.010668146,0.01635886766714975,1.3100695e-06
0.0013301045104329077,nan,0.016814976190050533,nan,0.9147196145994323,nan,0.0005333635067134829,4.809381e-07,0.015978537208533712,4.7623132e-07,0.0013134689681132193,nan,0.022628735040780158,nan,0.9259030338642853,nan,0.0005606228255866363,0.0022641916,0.01385722081975213,8.0008783e-07,0.0011946499782747456,nan,0.022396788757760078,nan,0.9199460872748334,nan,0.0006280149871184091,0.009852983,0.016079809550096146,1.0075788e-06,0.0013414038766807479,nan,0.022670184603027468,nan,0.9173739433089005,nan,0.0006221697161340022,0.008037195,0.014600914319744335,1.2300627e-06,0.0014755636581519087,nan,0.02264835244277492,nan,0.9182906131359881,nan,0.0006807243749831936,0.010658999,0.01672184633856107,1.304614e-06
0.0013608233942982873,nan,0.017184347465601085,nan,0.9409144970122725,nan,0.0005537845141453935,4.798492e-07,0.01634492789844184,4.7638062e-07,0.0013489921682713819,nan,0.023203128383361867,nan,0.9506285808415019,nan,0.0005803136527039377,0.002263018,0.01423210844447437,8.0402305e-07,0.0012001351617176882,nan,0.02307805921383468,nan,0.9460553398488888,nan,0.000635803705680051,0.009851413,0.016533552110195162,1.0065544e-06,0.001358143136570496,nan,0.02327730535928692,nan,0.9434579674354089,nan,0.0006479948537058331,0.008037191,0.015056801210157575,1.2331088e-06,0.001228756430708537,nan,0.023260585998650638,nan,0.9451186928199604,nan,0.0007031081214414111,0.010653866,0.017287362137410257,1.3070768e-06
0.001378266314876133,nan,0.0176777786513724,nan,0.9668848422755089,nan,0.0005659314209728369,4.8115027e-07,0.01685582510727857,4.7628606e-07,0.0013764348728582262,nan,0.023917051743982093,nan,0.975872833032294,nan,0.0006037930342967489,0.0022618975,0.01455801960297062,8.0342147e-07,0.0012241965442829367,nan,0.02372962897144524,nan,0.9724060285703412,nan,0.0006384043181481373,0.009849835,0.016970476381580477,1.007217e-06,0.0013807178558781744,nan,0.023866025582953754,nan,0.9697456480269986,nan,0.0006677582352754794,0.008037192,0.015425849482583414,1.2279156e-06,0.0012384902221549835,nan,0.02386985628399998,nan,0.9725542354197907,nan,0.0007043893884401768,0.010650609,0.017738312814284916,1.3017487e-06
