t_image_1,e_image_1,t_gd_1,e_gd_1,t_l-bfgs_1,e_l-bfgs_1,t_malbani_1,e_malbani_1,t_ours_1,e_ours_1,t_ours-64_1,e_ours-64_1,t_image_2,e_image_2,t_gd_2,e_gd_2,t_l-bfgs_2,e_l-bfgs_2,t_malbani_2,e_malbani_2,t_ours_2,e_ours_2,t_ours-64_2,e_ours-64_2,t_image_3,e_image_3,t_gd_3,e_gd_3,t_l-bfgs_3,e_l-bfgs_3,t_malbani_3,e_malbani_3,t_ours_3,e_ours_3,t_ours-64_3,e_ours-64_3,t_image_4,e_image_4,t_gd_4,e_gd_4,t_l-bfgs_4,e_l-bfgs_4,t_malbani_4,e_malbani_4,t_ours_4,e_ours_4,t_ours-64_4,e_ours-64_4,t_image_5,e_image_5,t_gd_5,e_gd_5,t_l-bfgs_5,e_l-bfgs_5,t_malbani_5,e_malbani_5,t_ours_5,e_ours_5,t_ours-64_5,e_ours-64_5
0.00045612832483103765,3.7695575,0.0007733095909934491,0.18274039,0.005230484081299177,7.1794364e-07,0.008011487445661,8.552433e-05,0.0004260388739972509,0.012004983,0.0053879053100744,0.00034095856,0.0004918018187163398,6.641333,0.0007918357401421027,1.279253,0.005675450867108469,0.036270637,0.013569350082460524,0.030517468,0.0004242689294374681,0.13129611,0.0047456281457562005,0.014886866,0.0005104882949796904,13.343045,0.0008189444485719183,2.4555502,0.00511794402862766,0.2035554,0.016048749219958802,0.18876182,0.0004076846104580909,0.31788155,0.005290526440034487,0.10464182,0.0005279264541376116,24.442947,0.0008051315699870299,3.5495756,0.005628887164306694,0.5448728,0.01779297072124401,0.48281533,0.0004189785035892523,0.56859064,0.004954493758601269,0.34236196,0.0005384539399695184,38.90614,0.0008582912656046184,4.6299357,0.0053023640700017236,0.91342705,0.019378181931595986,1.4872845,0.0004157631097062092,0.842026,0.005671689314268795,0.6529767
0.00046483654671880813,3.7695575,0.0007962915176924851,0.146607,0.0056815835728775705,4.6483848e-07,0.008665898062754421,7.8844896e-05,0.00041843912983313203,0.011879329,0.005830361194343173,0.00034005256,0.0004866183146867635,6.641333,0.0008084923991700634,1.0990269,0.006315693525331361,0.033266924,0.014728373209945857,0.030661149,0.0004240653918823227,0.13032469,0.005126059493049979,0.010686177,0.0005027876085701531,13.343045,0.0008473849228383707,2.0936232,0.005586870748749269,0.19009553,0.017471707602630233,0.18856446,0.0004233807508634137,0.31684443,0.005778010765955384,0.07569959,0.0005218875149896901,24.442947,0.0008140126561380124,3.0602536,0.006026992699730076,0.51458204,0.01932354342558288,0.48094663,0.0004218889738632632,0.5352198,0.005341865950031206,0.26547673,0.0005430310264096729,38.90614,0.000881784801138565,3.9721024,0.005775808788603171,0.87486696,0.02115407924699996,1.4850951,0.00042288452957291156,0.77687234,0.006121600960115237,0.52900016
0.0004583968750001597,3.7695575,0.0008255180249855454,0.19746515,0.006177628833102062,5.8767205e-07,0.009323039215357442,7.540198e-05,0.00042633613345346283,0.011886754,0.006283244661421382,0.0003399186,0.0005013342500065586,6.641333,0.000836329009716532,1.2981848,0.006927936248747366,0.031321,0.01589704996423929,0.029346047,0.00042138915741816166,0.1296921,0.005471057062968612,0.008039068,0.0005054318211706622,13.343045,0.0008747184527372676,2.4651954,0.0062007182159660645,0.17542136,0.01894159639004751,0.18516073,0.0004172373011408906,0.31058675,0.006214586767268234,0.05565832,0.0005279790450087083,24.442947,0.0008386215911679236,3.5581472,0.006523335728727813,0.48759547,0.020837577715116955,0.47428158,0.00042867875029332936,0.5138581,0.00573342159007942,0.20422752,0.0005455559005661468,38.90614,0.0009123357190151832,4.637704,0.0061874255070662396,0.83494806,0.022715841714359288,1.4747554,0.0004298398728548948,0.7308677,0.006620545487052628,0.432041
0.00045941454044077547,3.7695575,0.0008374669114294063,0.16219586,0.006613992815670956,4.3614693e-07,0.010016752753207193,7.486117e-05,0.00042576455670808043,0.011817313,0.006753566432910572,0.00033991798,0.0004966138077267845,6.641333,0.0008622989216985714,1.1110225,0.007543708569968917,0.029292928,0.017060146400139534,0.02943894,0.0004265668861501451,0.12979545,0.005854496060138834,0.006612707,0.0005007589585646721,13.343045,0.000912077284451308,2.1118143,0.006810117311376546,0.16229108,0.020305317229524784,0.18506178,0.00042512285644521135,0.30609483,0.006665142904468147,0.040020302,0.0005230407661625318,24.442947,0.0008686874065481658,3.0865645,0.007051825998517286,0.46001717,0.02238315724202299,0.47404012,0.0004249757705755266,0.49937448,0.00613394752111552,0.15639816,0.0005490839875669085,38.90614,0.0009409925981225179,4.011452,0.0067344046568697585,0.795948,0.02432914394220071,1.4720637,0.0004259458762327475,0.69729745,0.007082336672881086,0.35317963
0.00045521193370223046,3.7695575,0.0008727787993016786,0.20208202,0.007086961299812953,6.9229924e-07,0.01068208995574553,7.464364e-05,0.00042002079685750815,0.011781,0.007209527671470173,0.000339909,0.0004939126848642315,6.641333,0.0008763450868594062,1.3104718,0.008168575327311243,0.027213011,0.018195030293094792,0.028526027,0.00042328711898465243,0.12961347,0.006232368254235813,0.005880057,0.0005062194817167308,13.343045,0.0009378055308313508,2.4729426,0.007537942517249445,0.15205762,0.021756330629744167,0.18246414,0.0004292074582938637,0.30331728,0.007113284174286361,0.028598238,0.0005321619234413706,24.442947,0.0008831924258764568,3.5553308,0.007548595598699259,0.43395168,0.023946899341951523,0.46936288,0.00043160901172086593,0.4959329,0.006566967435646802,0.12162553,0.0005412005972549585,38.90614,0.0009730895478611013,4.6318626,0.007211848992987403,0.75704396,0.026085375241070456,1.4635878,0.00043712306426771516,0.67519766,0.007533014211637367,0.2869067
0.00045153885073627215,3.7695575,0.0008921267191347267,0.16888212,0.0075621963601692445,4.3384088e-07,0.011362288004352844,7.441326e-05,0.0004261654005552243,0.011789638,0.00764204253126601,0.0003399465,0.0004841445200145245,6.641333,0.0008961475820147565,1.1317129,0.00881153064114707,0.025435485,0.01936996867597502,0.028522976,0.00042980699828227187,0.12886459,0.0066126874524966945,0.005120924,0.000498662565019913,13.343045,0.000977711713723173,2.1279454,0.008140042782927464,0.1409284,0.023320320659383602,0.18214549,0.0004345130600101714,0.30255753,0.007679282860564333,0.021895822,0.000521327395274836,24.442947,0.0009364303010349561,3.1078072,0.008139366832994191,0.41181698,0.02548952847386577,0.469264,0.0004348394154304905,0.48911953,0.006979988657071122,0.09614072,0.0005443148938606361,38.90614,0.0010050213341434885,4.0335383,0.00762973536121925,0.7236443,0.027634835885172442,1.4591917,0.00043061568689466053,0.6668589,0.007983898252714425,0.2331746
0.0004572808025737426,3.7695575,0.000922353549710741,0.20490098,0.008015114855786253,4.2903815e-07,0.01201178036131231,7.416396e-05,0.0004360599549919633,0.01176638,0.008142789767423112,0.0003399136,0.0004923029205529019,6.641333,0.000933503997977823,1.3156049,0.009414079199777917,0.023624048,0.020489559942922952,0.027918642,0.00042849220857689424,0.1288494,0.00700064951121541,0.004503342,0.0005042400551527473,13.343045,0.0009881087825633586,2.4685466,0.008796992007077538,0.12902668,0.02473010220065979,0.18074077,0.00042474650744614857,0.3026077,0.008137477932697429,0.017188193,0.0005258290098614192,24.442947,0.0009421916726943372,3.5526505,0.008684966611409826,0.38830733,0.027027137442824565,0.4662102,0.00042529855799927776,0.48869714,0.007372198057128116,0.07697443,0.0005414263423299416,38.90614,0.0010192256544250995,4.6261396,0.008202385371550918,0.6895728,0.02932680782895269,1.4491192,0.0004288053788976477,0.65637225,0.008439522407383524,0.19099616
0.0004559328508330509,3.7695575,0.0009317672721642469,0.17519754,0.008481087727039786,4.2698315e-07,0.012642247230147145,7.39384e-05,0.0004475489938465346,0.011761116,0.008560134682837608,0.00033993003,0.0004939512648686235,6.641333,0.0009550393327372148,1.1384894,0.010084043972892686,0.021503251,0.021898449669658603,0.027919497,0.0004307712775688352,0.12868659,0.007452318769979424,0.004319829,0.0005067174908472225,13.343045,0.0010313988502603025,2.1383448,0.009385741307300383,0.12154971,0.0261381790008662,0.18089066,0.000425884033154164,0.30385646,0.008609017744227978,0.014548255,0.0005257530194441122,24.442947,0.0009778847440112648,3.1168013,0.009282227128444771,0.36663917,0.028535968988269038,0.46638864,0.0004298641869765041,0.48832828,0.0076975561144562174,0.061217133,0.0005423528551556436,38.90614,0.0010415421428458234,4.0508785,0.008615967221391786,0.6566751,0.03131203327294705,1.4423501,0.0004404164815787226,0.6434192,0.00888199512564045,0.1577749
0.0004535448188461097,3.7695575,0.0009708418608643114,0.21073757,0.008916487739853828,4.281285e-07,0.0133594264457601,7.388343e-05,0.00043782343386140253,0.0117549775,0.009053667710062914,0.00033992514,0.0004972746101806739,6.641333,0.0009801420745539611,1.3167918,0.010700706595754518,0.020415155,0.023067307986119497,0.027703002,0.0004274551806904908,0.12898728,0.007809176734216245,0.0040498856,0.0005025107417189117,13.343045,0.0010461755824009223,2.4662108,0.010005547802595953,0.11398871,0.027625687127666814,0.18113187,0.0004286093968631966,0.30385774,0.009046210157019752,0.0121588735,0.0005270738528509225,24.442947,0.0010001878751042697,3.5495348,0.0098213600156097,0.343929,0.030131295526267164,0.4641878,0.0004352453125674011,0.49233174,0.008136272431584076,0.049570337,0.0005436625121593741,38.90614,0.001085446862453994,4.620756,0.009051543779704452,0.62374157,0.03337856087268197,nan,0.00043256007316189686,0.6378269,0.009381431818474084,0.13006906
0.0004469304773956537,3.7695575,0.0009875587851108452,0.18303138,0.009400053995694699,4.2937313e-07,0.014042286447116307,7.388343e-05,0.00043200428599292145,0.011751514,0.009421582490239026,0.0003398947,0.0004935718999976026,6.641333,0.000996380205997931,1.1459988,0.011312490635651295,0.019503055,0.02429560142835336,0.027822943,0.00042892112597889666,0.12913282,0.008235852504315386,0.003805702,0.0005027817136641326,13.343045,0.0010563704628563885,2.1435587,0.0106259321512854,0.10695702,0.029012847069783933,0.18108137,0.00043819063429587654,0.3057378,0.009476947871070089,0.011011518,0.0005228179079879607,24.442947,0.001013885554026014,3.128736,0.010456028737161043,0.32054734,0.031629408972470886,0.4643426,0.00044037424328936527,0.48798314,0.008530767001377951,0.040707357,0.0005390524389721187,38.90614,0.001108830670842768,4.0642185,0.009487784258588882,0.5943561,0.03569820039972131,nan,0.00044927177087603407,0.6343601,0.009840817558745454,0.107371576
0.0004565775441338441,3.7695575,0.0010160731777016606,0.21246877,0.009880654259884198,4.2176632e-07,0.014732347132771145,7.388343e-05,0.0004261153115990705,0.011748501,0.009922529719769955,0.00033991074,0.0004957423751308982,6.641333,0.0010242653628644933,1.3206751,0.011951156751518801,0.017495213,0.025518788513727488,0.027681567,0.00043636243271508385,0.12906724,0.008604236197258745,0.0035843432,0.0005020620075686436,13.343045,0.0010919037653199797,2.467692,0.01123993177981382,0.09912416,0.03045118361644979,0.18023807,0.00043595850642304864,0.3066115,0.009941808862911005,0.010322702,0.0005278431301371061,24.442947,0.0010280397877296698,3.5480044,0.011074509225852255,0.30194023,0.03314686331432313,0.4630345,0.0004437371618280719,0.48883635,0.008973816475398574,0.033672046,0.0005445150090048888,38.90614,0.0011288273516111076,4.6159825,0.009953111007011363,0.5681125,0.03801380687260202,nan,0.0004562662928697786,0.6295191,0.010289446605768585,0.08887192
0.0004547029479872435,3.7695575,0.0010387405700083556,0.18876383,0.01029015069295253,4.2354063e-07,0.015357854715714764,7.388343e-05,0.0004435005962649094,0.011745619,0.010386674851345432,0.00033993786,0.00048403202757305865,6.641333,0.0010458973753099728,1.1458192,0.012552571854487594,0.017115831,0.026679175486788154,0.027695948,0.0004363776539851512,0.12923932,0.008969658417294598,0.003445902,0.0004972620489674487,13.343045,0.0011209176411586148,2.144275,0.01186734016851655,0.091767326,0.032247294783259606,0.17998269,0.00044555014272087387,0.30831385,0.010386944608596554,0.009638493,0.0005304533369905715,24.442947,0.0010730310451638485,3.1354058,0.011724369950160117,0.28513777,0.03476594891565453,0.46325633,0.00044659164200337335,0.49032596,0.00936733801034279,0.0286828,0.0005406448358802922,38.90614,0.0011636152912563244,4.074051,0.010481398887100762,0.54714686,0.040361926443542216,nan,0.00046103079858169494,0.6384889,0.010725407949981414,0.07442627
0.00045585460427017616,3.7695575,0.0010416451334188293,0.21302442,0.010743516375743117,4.2335284e-07,0.015984896558636268,7.388343e-05,0.00044108574441634115,0.011742771,0.01085417083098686,0.0003399193,0.0004917984611654123,6.641333,0.0010645089881727472,1.3184414,0.013242087779965784,0.016216889,0.027923816409228103,0.02761797,0.0004407792264495843,0.12927128,0.009361285502756281,0.0033466688,0.0005117455279853727,13.343045,0.0011424873420369946,2.463655,0.012496664902927088,0.085675634,0.03327699072459447,0.17893434,0.0004496170488585319,0.30854064,0.010849888911138155,0.009057462,0.0005247528525734586,24.442947,0.0010764153334145833,3.5464861,0.012362828015715683,0.27280316,0.03629273798682594,0.46203974,0.00045436177914962174,0.4917546,0.009723645086965656,0.025086435,0.0005429978395778952,38.90614,0.0011859107550034034,4.61091,0.011087524150331903,0.5275164,0.04263937531671087,nan,0.00046363339613058734,0.64052945,0.011214902587068667,0.062057324
0.0004442033211567572,3.7695575,0.0010694982390019245,0.19104196,0.01129230976736705,4.2191056e-07,0.016695522888330743,7.388343e-05,0.0004508420284172254,0.011739989,0.011166776058463645,0.0003399016,0.00048332563958995576,6.641333,0.0010825036075465114,1.1544179,0.013819377641359876,0.015811943,0.029075898640855614,0.02764452,0.00044242193443434574,0.1292231,0.009757715085787433,0.003299542,0.000508260106684507,13.343045,0.001181485339300707,2.1473966,0.013173216492868959,0.079581425,0.034701000114104576,0.17849568,0.00045415056555066257,0.31055403,0.011274186477031824,0.008821295,0.0005327820440122326,24.442947,0.0011124719891564122,3.1418517,0.012986921284048419,0.25979656,0.03780309908657468,0.46209335,0.00046078430970997685,0.49104115,0.010147373538431046,0.022249885,0.000532834083407319,38.90614,0.0012030431424167806,4.081411,0.01156232948315197,0.51005274,0.045010287140030414,nan,0.00046438661468813997,0.6401663,0.011695152461428993,0.052317962
0.0004564472441395212,3.7695575,0.001107298435460377,0.21731631,0.011702023098311785,4.312783e-07,0.017355877373068197,7.388343e-05,0.0004413793661598382,0.01173724,0.011671659593204303,0.00033991536,0.0004896324555821983,6.641333,0.0010983005987114404,1.3209088,0.014488719599820407,0.015137521,0.030340531787702015,0.02760166,0.000451492180432459,0.12924573,0.010150316597095558,0.0032691166,0.0005109938198667286,13.343045,0.001193204411721256,2.465916,0.013768317314097658,0.075974524,0.0362362013847035,0.17808066,0.00045803312085834996,0.31059945,0.011744067447060453,0.008644049,0.0005271715404232964,24.442947,0.0011192228288689095,3.5458496,0.013578265450030033,0.24857646,0.0393432624821019,0.46113688,0.0004661340869830123,0.49240583,0.010540126879433436,0.01974633,0.0005489274747004466,38.90614,0.0012221356934335615,4.6074133,0.012156616524028193,0.4926537,0.04730077721178532,nan,0.0004818217393975439,0.64294475,0.012144279610365629,0.044967107
0.00045638377826461306,3.7695575,0.0011319725342660344,0.1982668,0.012123392021749169,4.2138296e-07,0.018012564175462882,7.388343e-05,0.0004492770714319444,0.01173454,0.012241986451304651,0.0003399323,0.0004933717695530503,6.641333,0.0011143352324143052,1.1513367,0.015079079416214622,0.014364306,0.03153991811476382,0.027609613,0.00045839278012447594,0.12925124,0.010517236468315658,0.0032481728,0.0005063073475113405,13.343045,0.0012169912702936147,2.1496086,0.014407898125604593,0.07234972,0.03758740667253733,0.17799896,0.0004649568208925692,0.3106936,0.012184897799909647,0.008510674,0.0005229341600123526,24.442947,0.001161575331153082,3.1433043,0.014172703461621755,0.23879865,0.04080836742817025,0.78556144,0.00046248752547294964,0.49325514,0.0109339391371967,0.018667594,0.0005317183027176985,38.90614,0.0012625899289601616,4.087951,0.012755512365672206,0.47428548,0.049582699614776564,nan,0.000507143460147615,0.6406493,0.012548253891457405,0.039477035
0.00045735103286071013,3.7695575,0.0011542599604165715,0.21680683,0.012614949264264267,4.1819004e-07,0.018677827252707047,7.388343e-05,0.0004593126137208726,0.011731865,0.012541357960019792,0.0003399426,0.0004875595636965175,6.641333,0.0011432334941512505,1.3218887,0.015699489370287794,0.013613509,0.032689700056133524,0.027571317,0.0004635715182770842,0.1292805,0.010916896916959169,0.0032297168,0.0005054795601504988,13.343045,0.0012449392882741188,2.4652197,0.015033776637033692,0.06948055,0.03904254341531278,0.17761494,0.0004613130648587165,0.31203932,0.012603283651405946,0.008394785,0.0005343124753063811,24.442947,0.0011432688235571344,3.5444632,0.014839896705733347,0.2285777,0.042355260801767665,0.7845434,0.0004666659976854654,0.49442464,0.011311778153093265,0.018055268,0.0005385768284322694,38.90614,0.0012875241284325185,4.607554,0.01337085279286839,0.45851645,0.05186803784287934,nan,0.0005217443189716765,0.64320666,0.013045519830193369,0.035333693
0.0004520200515565063,3.7695575,0.0011650950580037068,0.20067133,0.013067626828560606,4.321511e-07,0.019337339715899102,7.388343e-05,0.0004633309306975986,0.011729226,0.013100813237251716,0.00033991327,0.0004937403589886214,6.641333,0.0011708611778615576,1.1569022,0.01635547768091783,0.012559981,0.0339661255545382,0.027558018,0.0004623273408506066,0.12935847,0.011289484608486028,0.0032167705,0.0005097358681627416,13.343045,0.0012788824622652361,2.1510565,0.015667167665836004,0.066780195,0.04042676764407328,0.17746793,0.00048566769713735474,0.313204,0.013068416919725547,0.008332289,0.0005208155718532258,24.442947,0.0011890132778789848,3.148046,0.015443018191560572,0.22114588,0.04396677248545789,0.9582179,0.0005011086895995374,0.49370974,0.011724794455637623,0.017250499,0.0005366274329966732,38.90614,0.0012981256132812372,4.0924144,0.013988267198271518,0.44558445,0.05423340215680322,nan,0.0005445602787159649,0.6447234,0.01349137939828714,0.03273588
