t_gd_1,e_gd_1,t_l-bfgs_1,e_l-bfgs_1,t_malbani_1,e_malbani_1,t_ours_1,e_ours_1,t_ours-64_1,e_ours-64_1,t_gd_2,e_gd_2,t_l-bfgs_2,e_l-bfgs_2,t_malbani_2,e_malbani_2,t_ours_2,e_ours_2,t_ours-64_2,e_ours-64_2,t_gd_3,e_gd_3,t_l-bfgs_3,e_l-bfgs_3,t_malbani_3,e_malbani_3,t_ours_3,e_ours_3,t_ours-64_3,e_ours-64_3,t_gd_4,e_gd_4,t_l-bfgs_4,e_l-bfgs_4,t_malbani_4,e_malbani_4,t_ours_4,e_ours_4,t_ours-64_4,e_ours-64_4,t_gd_5,e_gd_5,t_l-bfgs_5,e_l-bfgs_5,t_malbani_5,e_malbani_5,t_ours_5,e_ours_5,t_ours-64_5,e_ours-64_5
0.0005518038215647851,0.16677348,0.0007447652830409685,0.056945078,0.0010158503116773708,0.027047459,0.0004049683139892295,0.991842,0.0008423283113931705,0.991842,0.0005375985667009705,0.39966,0.0007828274498793429,0.1957147,0.0011013487534530992,0.080373615,0.0003925789884358112,1.9558407,0.0008297713835823483,1.9558407,0.000542136499308981,0.6215803,0.0007802531598468445,0.33299005,0.0015490474189864471,0.14552855,0.0003879847812931985,3.017204,0.0007958522592671215,3.017204,0.0005560866117344371,0.8726558,0.0007901940788474998,0.5103216,0.0015939780747118804,0.20982921,0.0003929925664228254,4.089886,0.0008228251950017044,4.089886,0.0005457846712753442,1.0533439,0.0008095031760001022,0.61985075,0.0017966312315880453,0.27533826,0.00039736620426577114,5.053402,0.0007331623628602496,5.053402
0.0006282802212684015,0.073853396,0.001012866377298321,0.01014058,0.0015096026358826617,0.0052660503,0.0004200481941225007,0.06338035,0.0012316784671441252,0.00023379676,0.0005562105292920023,0.22460875,0.0010650316036771982,0.07094732,0.0017563797184099842,0.019052656,0.0004101511921534049,0.53319234,0.0012230731115975815,0.4893138,0.0005660047638562641,0.3733758,0.001051903475857606,0.15951844,0.002698852681288762,0.044512153,0.00041534612741920033,1.1209886,0.0011697436494287102,1.0789808,0.0005688501975798447,0.5556254,0.0010553828458567814,0.28408942,0.0027881700615398587,0.08867461,0.00041400395525020676,1.7056243,0.0012323193703279165,1.6820513,0.0005776955958655371,0.6643892,0.0010834392607045758,0.37887788,0.0030727632214049144,0.11196057,0.00041362823614118883,2.2342668,0.001018051619841052,2.2223034
0.0005864817428602173,0.06984793,0.001407656519174842,0.0027331419,0.0019780941232872594,0.001426385,0.00040702570474240933,0.00980381,0.0015584478392930967,9.954556e-05,0.0005834056764142589,0.24146068,0.0013146971746048491,0.022657167,0.0024481753442835595,0.006332679,0.0004137028834416664,0.12493653,0.001622142555873974,0.07834412,0.0005912531292830992,0.43960783,0.0013235217505966179,0.06778086,0.0037978357815050654,0.016142229,0.0004163709642931021,0.41488174,0.0015233719079988076,0.3577597,0.0006003021879753631,0.67940396,0.0013493125602503174,0.14627008,0.003903530854399183,0.03369276,0.00041001021314878013,0.7521856,0.0016085430735755444,0.70283806,0.0005977518144396266,0.8117242,0.001367309677015458,0.21934032,0.0043160835113043765,0.049167696,0.0004148623471680497,1.0882081,0.0013081267508678138,1.0589986
0.0005982303394037965,0.047815505,0.0018331673629748235,0.0005764993,0.002212442639949066,0.0006049618,0.00040888318045264374,0.0022571126,0.001908088469811316,1.12475045e-05,0.0005905945098659556,0.19167566,0.0019262205970007925,0.0054397853,0.003103600528889469,0.002589344,0.00041714454172844334,0.031865705,0.001967820370170687,0.011915616,0.0006161555554052548,0.37421957,0.0016181882198434323,0.025773462,0.00487885006869744,0.008229865,0.000413091828148546,0.1442606,0.0018484945197789263,0.10848674,0.0006234602145684351,0.5763626,0.001671910067571194,0.07398107,0.0050367488071788105,0.02124852,0.0004119109545634793,0.32850105,0.001961513604370079,0.29408726,0.0006265633812872692,0.72895193,0.001673710863987383,0.12142839,0.005557252098639894,0.029170915,0.0004177941162571577,0.5299117,0.0015901428748454367,0.5036938
0.0006263811272635524,0.06301336,0.0022562560570492806,0.00014053262,0.0026204781445475027,0.00028113666,0.0004110855084145442,0.0007675241,0.0022825190528029844,9.600489e-07,0.000602997585149881,0.26503542,0.0025870123359241657,0.0015408114,0.003683422780096797,0.0013562283,0.00041582148216132603,0.008672518,0.002326810101679127,0.0010627653,0.0006515480196602377,0.53827566,0.0019368844143381075,0.009699233,0.0059960470002676765,0.0035476873,0.00040843311371281747,0.046941955,0.0022951534716412424,0.02177319,0.0006493789364217914,0.8486618,0.0020133427186270376,0.034638047,0.006139235771261155,0.011023687,0.00041574616758485456,0.13537669,0.0023591661456573224,0.0992836,0.0006589484275817605,1.0633931,0.0020105742114329976,0.063538834,0.006807835312959339,0.016081069,0.00041759781970176845,0.24364692,0.001973564217166443,0.20945454
0.000640513367551778,0.045548137,0.0027319879487289916,3.5326753e-05,0.0030218909356543528,8.742537e-05,0.00042121499874961697,0.0003405563,0.0028044242757771696,4.8302763e-07,0.0006303946201556495,0.20410034,0.003213450451481289,0.0005294026,0.004330044881374176,0.0007020687,0.00040623900773269786,0.004583967,0.002769040477162759,0.00011106301,0.0006875062504051519,0.43660244,0.002618261150284005,0.0042696847,0.0070454813099266695,0.0023244298,0.0004151314380246082,0.019484319,0.0027846926627015426,0.005000135,0.0006782162547211295,0.691032,0.0022531121114401946,0.017021973,0.007267053524265065,0.0080748,0.0004085760168797736,0.053097293,0.0028034291070486816,0.027682843,0.000692407848579543,0.8958271,0.002334622366886054,0.033669375,0.008030169969923529,0.009603352,0.0004176217821326905,0.10578025,0.0023826249602383804,0.07514055
0.0006874680134268212,0.063647084,0.003209177981230563,5.2684513e-06,0.0034697976457287692,6.186734e-05,0.00041454098940760427,0.0002417523,0.003227587043906429,4.774242e-07,0.0006355720227251627,0.28866968,0.003861692745537896,0.00013877515,0.004961111158398646,0.0004498482,0.00041374876313576744,0.0030083815,0.00319281227454277,8.19488e-06,0.0007203816384343165,0.58990103,0.0032280901215770946,0.0023448374,0.008122442929972228,0.0010633792,0.00041599389453352025,0.0127585875,0.0031991906054983183,0.001370646,0.000715007261140272,0.9545171,0.002937104540012245,0.008737025,0.008375658530109962,0.0047443877,0.0004180002665380016,0.025821824,0.0032738505842696344,0.0076366737,0.0007278259052961533,1.2259289,0.0028868260199669746,0.019268516,0.009279444157312225,0.0052598184,0.0004196344368558909,0.04687144,0.0027879505142170405,0.022939168
0.0007089301308816565,0.04475125,0.0036632464445262615,9.417601e-07,0.003843713688630877,5.681998e-05,0.00041903290430283434,0.00012722531,0.003679149572604469,4.7590126e-07,0.0006516682218560683,0.21592294,0.004495366855823834,3.3651115e-05,0.005581323036125728,0.00034683355,0.00041236267238855363,0.0026784767,0.003659704260062426,9.991367e-07,0.0007494511923120757,0.48173946,0.003860926374161084,0.001139297,0.009211442666959816,0.0008276192,0.00041623720797776643,0.010644787,0.0037332918767684275,0.00040457072,0.0007414419368474876,0.7495902,0.003554143808516008,0.005057795,0.00950698684551753,0.003433453,0.0004065598024254931,0.014929518,0.0037215550129102277,0.0020036425,0.0007490383364160412,0.9879323,0.003396431918455554,0.0106128855,0.010485077007241281,0.003618505,0.0004157873955721568,0.025153698,0.003167873129880588,0.0061366223
0.0007296456582844257,0.064075954,0.004049420612864197,4.8627084e-07,0.004238589022840773,5.606996e-05,0.0004168642468451123,6.009544e-05,0.004071234552788415,4.826095e-07,0.0006892905990160736,0.29700708,0.005104817435744085,7.774626e-06,0.006242895371480179,0.00018876349,0.00041495987713070857,0.0024702845,0.004098896148581324,8.24355e-07,0.0007593358364288828,0.62993234,0.004495928549939501,0.00048218842,0.010311690174276009,0.0005258193,0.0004115102635862838,0.010214477,0.00415640068423402,9.1299684e-05,0.0007632476664148271,1.0147898,0.004169166543953387,0.0028538983,0.010587568324491647,0.0019554617,0.000420816085135032,0.011545612,0.004197047205774912,0.00063396903,0.0007790103927254677,1.3033859,0.004037481888663023,0.005715169,0.011741521845771265,0.0022520712,0.0004322665370002921,0.017081598,0.003600447480400492,0.0016462571
0.0007553898556922962,0.04389447,0.004504633163035448,4.783311e-07,0.0046544906018035756,5.606624e-05,0.00041594240199109274,1.7821318e-05,0.004576851685664483,4.8137304e-07,0.0007052400307230917,0.22266197,0.005773145719930263,2.858131e-06,0.006859347589945953,0.00012481767,0.00041523896086229274,0.0024658912,0.00459215038439392,8.146795e-07,0.0007926076475663909,0.49329636,0.005112734608618276,0.00018485743,0.011356660455598364,0.0004241582,0.0004151688858567338,0.010103549,0.004669533581472934,3.367038e-05,0.0007844698961125687,0.7922426,0.004823558599787898,0.0014945589,0.011705980630026066,0.0014330785,0.0004167588601454294,0.009759076,0.004698639962921984,0.00014974666,0.0008010681901193623,1.0521258,0.00465988783415274,0.0028638998,0.012973596411590864,0.0015598487,0.00040977192931209827,0.0144509245,0.003975913638382086,0.00047823202
