t_gd_1,e_gd_1,t_l-bfgs_1,e_l-bfgs_1,t_malbani_1,e_malbani_1,t_ours_1,e_ours_1,t_ours-64_1,e_ours-64_1,t_gd_2,e_gd_2,t_l-bfgs_2,e_l-bfgs_2,t_malbani_2,e_malbani_2,t_ours_2,e_ours_2,t_ours-64_2,e_ours-64_2,t_gd_3,e_gd_3,t_l-bfgs_3,e_l-bfgs_3,t_malbani_3,e_malbani_3,t_ours_3,e_ours_3,t_ours-64_3,e_ours-64_3,t_gd_4,e_gd_4,t_l-bfgs_4,e_l-bfgs_4,t_malbani_4,e_malbani_4,t_ours_4,e_ours_4,t_ours-64_4,e_ours-64_4,t_gd_5,e_gd_5,t_l-bfgs_5,e_l-bfgs_5,t_malbani_5,e_malbani_5,t_ours_5,e_ours_5,t_ours-64_5,e_ours-64_5
0.0008051275403039264,nan,0.0059925070185480375,nan,0.15428430362704343,nan,0.00043167489515950105,0.00547295,0.005359135342961443,0.00034002797,0.0008330048405831413,nan,0.007925771328653875,nan,0.2275700178662581,nan,0.00042101538883123013,0.050899394,0.004579628938642729,0.005377147,0.0008282958605892158,nan,0.0076945686498324254,nan,0.25688399500878795,nan,0.00043723456584848465,0.16816083,0.00517841930301594,0.030604048,0.0008855624968585158,nan,0.00795722884857761,nan,0.2808111273916438,nan,0.0004377106469723263,0.26094663,0.0046248192486486265,0.08316625,0.0008453462019928597,nan,0.007645310427095474,nan,0.2768745439659272,nan,0.00042819490825890424,0.38090461,0.00531080817288187,0.18801372
0.0008164908873150125,nan,0.006374525670128475,nan,0.16700112674318787,nan,0.0004242082909913734,0.0054384405,0.005686426201469398,0.0003398971,0.0008318178580209081,nan,0.00841673670137035,nan,0.2549175491356956,nan,0.0004572858080001814,0.050107036,0.004853748651387703,0.0045998297,0.0008678832272998989,nan,0.008297396531395081,nan,0.27780559712222647,nan,0.00042925179743074943,0.1653638,0.005741032596976896,0.023365743,0.0008528072535825361,nan,0.008407595175584513,nan,0.3014359679738326,nan,0.0004296641404341374,0.25392497,0.005024677788273298,0.06287382,0.0008822727378657354,nan,0.008272104944335296,nan,0.30203458374100073,nan,0.000417736631452239,0.35517457,0.005750877367432362,0.13650548
0.0008687562365583809,nan,0.007089918964276356,nan,0.18107319028349592,nan,0.0004334894716905962,0.0054858075,0.006251946931339002,0.00033990777,0.0008717479793953575,nan,0.009082957557069936,nan,0.2757611557109548,nan,0.0004431772119631725,0.050069332,0.005336768802787576,0.0038904368,0.000902505421578618,nan,0.009299813872868462,nan,0.3020569588822712,nan,0.00044147826287163687,0.16366428,0.00603109191304871,0.018129338,0.0008835610195362409,nan,0.0090877745313836,nan,0.32855861384554635,nan,0.0004377386031306482,0.25058952,0.005429497057339176,0.046890218,0.0008889353317374896,nan,0.008986680610105395,nan,0.32707520727334277,nan,0.00043517751670775137,0.33460963,0.00623344583835985,0.100168936
0.00090186165983323,nan,0.007344673941676904,nan,0.19655048032956463,nan,0.00042404249287210404,0.005470191,0.0067536538097608305,0.0003398869,0.0008844018924781786,nan,0.009675210674426385,nan,0.2959930854350595,nan,0.00043244362472822626,0.04966018,0.005715836118407813,0.0034316485,0.0009010350402843739,nan,0.009510381477219719,nan,0.32310407498984467,nan,0.0004366933335550129,0.16066284,0.006474027514091826,0.013655173,0.0009527562934007229,nan,0.009805622075883938,nan,0.3570396242929356,nan,0.0004488929302897304,0.24411546,0.005890802937293692,0.03596833,0.0009160342487074169,nan,0.009575207999940697,nan,0.3525158441459228,nan,0.00042926362226717175,0.32237124,0.006697871528532622,0.0751797
0.0009766302223017972,nan,0.0080145453941077,nan,0.20728834227858378,nan,0.00042872551514301453,0.0054504825,0.007151139135904877,0.00033988865,0.0009808379128808157,nan,0.010339696099815358,nan,0.315079367004468,nan,0.00044853540283760855,0.049949937,0.0059710489190183584,0.0031362632,0.0009303992115726162,nan,0.010169266552797386,nan,0.345854703553154,nan,0.00042411868729894716,0.1587058,0.006929313065484166,0.010696299,0.0009701214252605236,nan,0.010735966717059325,nan,0.382803882688417,nan,0.00045518227488667304,0.24171227,0.006240186599981305,0.02600781,0.0009377375934273005,nan,0.01023801569128409,nan,0.37725236100543824,nan,0.00044260827031186115,0.31472284,0.007152114156966231,0.05681255
0.0009011670799726354,nan,0.008340832408617384,nan,0.2204915844070326,nan,0.00042299913812894374,0.0054621575,0.007563682460292641,0.0003398918,0.0009610604905423575,nan,0.01097073010002662,nan,0.3370023717205705,nan,0.0004547172416101343,0.049802653,0.006350584577137073,0.002819615,0.0009412488998745435,nan,0.010809554985691128,nan,0.36893503830235985,nan,0.0004396514192755733,0.15831436,0.007375760414537841,0.008940892,0.0009695502090201314,nan,0.01100919910407226,nan,0.40616431516329093,nan,0.000470359078558561,0.23984557,0.006675377405980336,0.020049,0.0009674795534228906,nan,0.010888405545681183,nan,0.40242583386134356,nan,0.00042820219886821826,0.31439373,0.007579819759952702,0.045274217
0.0009569496504097645,nan,0.00858342826416317,nan,0.23406020104552486,nan,0.0004316386048615511,0.00545645,0.008038317458537806,0.00033988387,0.0009945045175596273,nan,0.011552042535872066,nan,0.3566876395904858,nan,0.0004601411772891879,0.049464487,0.006760297762895269,0.0024435616,0.0009709775663047498,nan,0.01146713711720492,nan,0.39198626384937335,nan,0.0004330781672781865,0.16030513,0.00777743689316724,0.007711793,0.0009831134238879062,nan,0.011761926048535055,nan,0.4286889487411827,nan,0.00044385271012184344,0.24413267,0.007049937511328608,0.016523745,0.0010037016011441924,nan,0.011422596901455627,nan,0.42735549785928534,nan,0.00042783567570482515,0.31211463,0.008044444982993549,0.036946792
0.0009530067535649453,nan,0.009101014988430375,nan,0.2512054111575708,nan,0.0004713817754361246,0.0054549514,0.008572228504178514,0.0003398835,0.0009964690065576828,nan,0.012227055260113306,nan,0.37786597988036064,nan,0.00045613075360389696,0.049271747,0.007128030734269747,0.0024505944,0.0010024065544629204,nan,0.01202059199434838,nan,0.415063146401995,nan,0.00041889780114537904,0.16046101,0.008323065349832176,0.0070535406,0.0009697958451329863,nan,0.012733654266921803,nan,0.4608132718629869,nan,0.00044386765098066203,0.23945923,0.00745195642712393,0.0141255865,0.0010226521171363336,nan,0.012077412885513955,nan,0.4524648351361975,nan,0.0004309625684649551,0.3120483,0.00850011996725308,0.031195246
0.000964793590579315,nan,0.009498596007137428,nan,0.26103580225857775,nan,0.0004361895178278376,0.0054540085,0.00898382872991663,0.0003398912,0.0010031374968654874,nan,0.012801205441522013,nan,0.4008502295639898,nan,0.0004711341945554263,0.049557116,0.007579368135692286,0.0023922573,0.0010640851127017023,nan,0.013028359622694552,nan,0.44389743198241505,nan,0.00042669833657730903,0.16113542,0.008716997531176145,0.0063899476,0.0010110416425658123,nan,0.01310162019134233,nan,0.4787189068405756,nan,0.00042917220231278666,0.23984693,0.007818856451361041,0.012008882,0.0010573550105660355,nan,0.01264940998300777,nan,0.4774861421735425,nan,0.0004310351555967437,0.3145071,0.00897481038850466,0.0260808
0.0009856428896975037,nan,0.01035798257715734,nan,0.2775222464198513,nan,0.00043902129899444324,0.005453093,0.009308094410059442,0.0003398782,0.0010512877572826775,nan,0.013652761189899009,nan,0.4229098276035594,nan,0.00046479178326470515,0.049530726,0.007943423397040792,0.0023146165,0.0010494753431495546,nan,0.013479855820104214,nan,0.4642558349961681,nan,0.00042689087885498464,0.16126414,0.009190684925665016,0.0055546695,0.001017274249428218,nan,0.013743297197423609,nan,0.5075702498434111,nan,0.0004352332808942135,0.2401604,0.00823579255441603,0.010735237,0.0010674454735791576,nan,0.013274956954077684,nan,0.502652333151283,nan,0.0004372775731441964,0.3151844,0.009472633507102727,0.022426736
0.001059918545569027,nan,0.010560797841753811,nan,0.2905267157059695,nan,0.00042583313230092507,0.005452205,0.00985959124751389,0.00033988323,0.0011168369621238005,nan,0.014224338432541117,nan,0.4402923095705254,nan,0.0004432455250228356,0.049527254,0.008294888728497816,0.0022468679,0.0010870860054357243,nan,0.013951372501573392,nan,0.4867306588483708,nan,0.0004527167304352458,0.16201313,0.00970034663000011,0.0047726454,0.0010503779627116662,nan,0.014335058521246538,nan,0.535843751842289,nan,0.00046046607499010867,0.23949845,0.008654729444533587,0.009607364,0.0011350921307124995,nan,0.01441201590700075,nan,0.5292385374362182,nan,0.00044901085212560636,0.31656864,0.009998425208697361,0.020018464
0.0010407977727341599,nan,0.010947538060136139,nan,0.30469372286461294,nan,0.0004354024543094316,0.0054513495,0.010331289600248315,0.00033988265,0.0010812818401692702,nan,0.01493209782305972,nan,0.4620359457330778,nan,0.0004721326203018959,0.04953521,0.008754822308630018,0.0022149484,0.0011587449922725293,nan,0.014805810097106067,nan,0.5173589683171096,nan,0.0004699436214619449,0.16255665,0.010156929122749717,0.004246482,0.0010850940212673906,nan,0.014851026660263805,nan,0.5569360992937747,nan,0.00044592545041814447,0.23869549,0.009036767518513704,0.008777284,0.0011740256111703016,nan,0.015425870003777422,nan,0.5680439411828827,nan,0.0004614109407079273,0.31662023,0.010496517308555277,0.017839069
0.0010573583818539712,nan,0.011594366934316766,nan,0.3189146361213976,nan,0.00044094752245915257,0.0054505104,0.010802893194403234,0.00033990046,0.00112855879255637,nan,0.015398743957048282,nan,0.4848397603158706,nan,0.0004511383727325925,0.04949176,0.00910585614170746,0.0021961606,0.0011081921353304227,nan,0.01526717017554412,nan,0.5322933578697432,nan,0.00045783117428488493,0.16299447,0.010528750508591268,0.0038496659,0.0011574167271610348,nan,0.016099332591651805,nan,0.58128046685098,nan,0.0005073377880034968,0.23794873,0.009616350907266938,0.008123112,0.0011385253091575579,nan,0.015852064310207165,nan,0.586984500172548,nan,0.0004897012904319647,0.31829384,0.01102495858695225,0.015528416
0.0010894358494219238,nan,0.011891290132688094,nan,0.33273922197986394,nan,0.00044594233300137735,0.0054496946,0.011097975043979075,0.00033987963,0.0011452273205587906,nan,0.01616332470821882,nan,0.5044619038568011,nan,0.00045824719268629065,0.04941917,0.009493834031413175,0.0021831582,0.0011620186468519803,nan,0.01608712553861551,nan,0.5536655649941947,nan,0.0004696247782890818,0.16352293,0.011081875011191835,0.0038660874,0.0011559685715806804,nan,0.016621781837062113,nan,0.6128920576967565,nan,0.0004840705132976706,0.23766916,0.009944803508198154,0.0077779125,0.0010535196271625215,nan,0.01671582849313771,nan,0.614789694980053,nan,0.00047238967158565566,0.31867677,0.011548107827049015,0.013655309
0.001105620366005626,nan,0.012507382638120493,nan,0.3471890682953277,nan,0.00044781018710429114,0.005448913,0.011535017619940585,0.00033989284,0.0011774928380036726,nan,0.01680681395011821,nan,0.5268071287344875,nan,0.0004599428612938417,0.04944204,0.009803491255900423,0.0021786212,0.0011922944854346237,nan,0.01650429491569022,nan,0.57884020597807,nan,0.0004697148024403889,0.1642718,0.011483169233127099,0.003733542,0.0011769958391586054,nan,0.017364684013882654,nan,0.6418211472586596,nan,0.0004926661327148655,0.23829821,0.010430933025698844,0.0074834647,0.001229371396159487,nan,0.017254835110423822,nan,0.6429193512968985,nan,0.0004979251991525026,0.31846064,0.012052254075616864,0.013004324
0.001130271960997821,nan,0.012769443375790225,nan,0.3609666867248182,nan,0.0004592424105753058,0.005448156,0.012127691044339112,0.00033988137,0.0011612825690036905,nan,0.017655537978446646,nan,0.5458784154117373,nan,0.0004630791542918554,0.049977694,0.010204738768349802,0.002174289,0.0010305425194258402,nan,0.01763206495238202,nan,0.6120000535655501,nan,0.00048554483814431087,0.16411889,0.012143839677030753,0.0037024687,0.0013080784120164544,nan,0.018090964665337068,nan,0.665739021031186,nan,0.00047269826214427923,0.2380664,0.01081470894011935,0.007350588,0.001078166362580045,nan,0.018014266317144836,nan,0.669253403703416,nan,0.0005040926161621298,0.31611902,0.012241218308585563,0.012464601
0.0011586136017327328,nan,0.013230132735666951,nan,0.374743103016434,nan,0.000453039694544194,0.005447419,0.01243632231290186,0.00033988652,0.0012186738818584543,nan,0.01813575441849285,nan,0.5705581415511135,nan,0.00047673695958552086,0.049959257,0.01064319399717663,0.00217163,0.0010889756869790809,nan,0.018392072691681926,nan,0.6364338134215879,nan,0.00047413140731597585,0.16432035,0.01249171084291967,0.0037177908,0.001335124254875284,nan,0.018706545244536497,nan,0.6913782459783501,nan,0.0004902220228520622,0.2384013,0.01126199046133219,0.007273275,0.0010950931324623524,nan,0.018148260304172124,nan,0.6795350415798437,nan,0.000510586880014411,0.31839034,0.012865395271551927,0.011826163
